created_at,id,type,user_id
2022-03-01 13:09:17,2554811985752,page_view,06406042
2022-03-11 06:38:51,2873008339582,suspended,57233833
2022-03-21 14:36:53,8531232447704,order_completed,31619837
2022-03-24 09:42:41,9649598804334,click,89614358
2022-03-20 18:32:16,7600798297472,order_completed,57868301
2022-03-24 16:12:52,2097141711702,click,79382519
2022-03-22 06:12:33,4352853213103,click,27357798
2022-03-21 03:32:14,6465711223836,suspended,87240665
2022-03-17 00:02:43,4708188525389,suspended,17308854
2022-03-16 17:29:16,4876826861028,page_view,90529696
2022-03-19 23:47:44,1901172580507,click,21565311
2022-03-06 15:44:40,1551117604425,order_completed,06117139
2022-03-10 09:06:55,4501542977325,order_completed,68765811
2022-03-01 09:46:52,2967459380344,order_completed,56022018
2022-03-14 09:31:18,6435882215411,order_completed,96997451
2022-03-21 23:50:13,1543743917147,suspended,45304187
2022-03-27 06:02:42,5361705595242,click,02805931
2022-03-19 17:57:42,5967411915321,page_view,07742613
2022-03-07 01:22:52,3325035986769,suspended,09769588
2022-03-28 21:17:42,9115015143312,order_completed,53707482
2022-03-02 16:24:59,1741418614197,suspended,86140430
2022-03-13 08:55:29,1829123400479,suspended,40248530
2022-03-11 03:58:31,6431380431834,page_view,88849614
2022-03-01 15:33:59,9605519380455,order_completed,90256387
2022-03-10 11:40:09,2169665214875,order_completed,80284376
2022-03-03 22:13:54,2727783406697,suspended,78389205
2022-03-17 15:23:01,9636436204098,click,36370467
2022-03-27 19:22:09,3650477002969,click,74353651
2022-03-23 06:03:47,0352890713509,suspended,08514943
2022-03-12 08:04:50,0184537245155,suspended,25398076
2022-03-26 08:03:57,6504882518423,page_view,08051707
2022-03-22 11:15:01,0125796967198,order_completed,29578672
2022-03-19 22:13:08,2944277385324,order_completed,94092172
2022-03-19 02:17:59,5593302472675,page_view,06215569
2022-03-23 00:08:15,2689141283459,order_completed,65692776
2022-03-27 00:20:56,2051631568900,click,22893901
2022-03-23 08:47:10,8981141963442,order_completed,25697568
2022-03-10 16:02:19,3601445206292,suspended,62324564
2022-03-14 03:27:13,2419319075872,click,13964986
2022-03-03 04:14:55,3967447686532,suspended,82490331
2022-03-18 05:29:38,5101469497846,suspended,71300726
2022-03-24 13:41:47,7041583689759,order_completed,86486330
2022-03-27 08:31:58,1839551312633,order_completed,70144581
2022-03-20 22:08:43,7302770240819,suspended,10724798
2022-03-05 18:36:23,3553215617206,suspended,56143409
2022-03-13 14:15:30,0904469913652,click,91161222
2022-03-26 16:56:11,6828133352285,suspended,10196083
2022-03-30 05:59:37,1707305566659,order_completed,17890205
2022-03-30 23:18:56,6053697321327,order_completed,02361314
2022-03-03 08:31:03,1700647215803,order_completed,11093671
2022-03-27 07:18:25,1275249306407,click,53594877
2022-03-09 18:51:34,6266383681616,click,77197207
2022-03-07 00:47:53,3394994698303,suspended,58771839
2022-03-24 22:11:39,1489792584728,suspended,87985931
2022-03-14 22:44:52,9242539893703,click,62624138
2022-03-21 04:02:27,2702838351733,page_view,90965661
2022-03-10 23:29:03,6403289766652,click,54049383
2022-03-06 04:14:13,7412874303140,suspended,29555192
2022-03-30 20:51:31,3757168653117,click,45968006
2022-03-16 07:07:46,9666761627477,order_completed,24485128
2022-03-18 13:19:20,1747634531263,click,68500863
2022-03-30 21:17:42,2061531186852,page_view,63592382
2022-03-20 19:55:01,5018401699582,page_view,06264888
2022-03-25 08:44:51,7749905070840,suspended,70021677
2022-03-04 03:11:59,3019490369679,page_view,31468459
2022-03-20 16:48:32,9833635483266,suspended,97364276
2022-03-09 15:53:11,1318254744953,page_view,55245067
2022-03-17 16:36:09,7897940335445,order_completed,11203858
2022-03-02 12:55:39,0574795152560,suspended,29516391
2022-03-24 04:05:20,9372233128082,suspended,05733194
2022-03-23 19:05:55,7654671722278,order_completed,24350846
2022-03-31 17:50:04,8846583925345,page_view,64589756
2022-03-19 17:43:48,5996164325026,suspended,87566277
2022-03-22 18:30:19,6121428569857,page_view,24231213
2022-03-19 17:38:07,7671706186348,order_completed,15528544
2022-03-14 10:47:44,5791086068644,click,98893751
2022-03-15 17:50:21,9105472957072,suspended,74430215
2022-03-15 11:29:09,0334799627309,suspended,07444050
2022-03-29 02:00:45,8936356280433,order_completed,96016411
2022-03-15 22:46:03,9576424324479,suspended,42323624
2022-03-04 21:26:27,0107741769651,suspended,43763016
2022-03-04 00:50:32,0913588997535,page_view,21598319
2022-03-13 17:30:42,9385032559933,click,48489430
2022-03-13 11:40:19,0682178228860,order_completed,88073767
2022-03-08 10:09:12,0990001244544,click,33883489
2022-03-28 11:38:49,9810249925795,click,16177598
2022-03-06 22:42:19,7418861032277,suspended,26945286
2022-03-16 15:12:48,9751528333910,page_view,00052313
2022-03-17 11:37:27,2859879639891,page_view,27647967
2022-03-27 00:56:14,2470841091006,click,54079335
2022-03-02 11:00:07,6629859496617,order_completed,87935684
2022-03-02 14:37:51,2636991710406,click,27218167
2022-03-12 02:20:33,3144108461183,click,15619099
2022-03-18 08:33:58,1936709335855,suspended,95337098
2022-03-10 02:10:12,8507723869973,click,59986720
2022-03-06 08:22:37,2545456044966,page_view,48867535
2022-03-29 06:38:48,9569653364033,suspended,19772851
2022-03-16 23:39:17,9783476601223,click,54160736
2022-03-17 22:20:09,0412851803080,suspended,43161294
2022-03-15 14:31:04,9309900814306,click,10989456
2022-03-23 20:08:42,5814202807665,suspended,89122778
2022-03-06 05:45:49,7237800588282,suspended,59660101
2022-03-21 09:35:42,1547682057162,click,84896018
2022-03-07 17:37:32,0654948469223,order_completed,26358789
2022-03-23 19:56:51,0806540154971,page_view,28304869
2022-03-15 03:52:50,4323172046178,order_completed,03169926
2022-03-04 14:38:52,0575623199238,page_view,87515787
2022-03-14 15:17:54,2603369945517,suspended,30792005
2022-03-24 11:43:35,3584535428357,suspended,42488729
2022-03-04 08:12:50,6697947219653,page_view,38780448
2022-03-28 13:44:52,7625419691224,page_view,93582469
2022-03-29 10:08:36,9889100665552,click,50298716
2022-03-30 13:22:49,5739669240346,click,64489827
2022-03-01 03:27:27,4184058403665,suspended,84554093
2022-03-31 19:11:22,1858294263170,page_view,23771659
2022-03-15 17:02:44,4700491944635,click,00718196
2022-03-11 07:35:11,3204871364248,click,76526718
2022-03-13 07:19:13,7069139825758,suspended,70305654
2022-03-04 07:19:17,7822910450217,suspended,49225570
2022-03-01 13:54:30,6511305480564,order_completed,99608682
2022-03-02 09:12:46,3627416336546,page_view,57093840
2022-03-03 05:50:53,3319020847111,click,06748807
2022-03-08 05:36:40,1597587287461,page_view,87719680
2022-03-13 16:09:40,5023129586564,suspended,26663456
2022-03-02 22:48:59,3904036508776,order_completed,03532911
2022-03-16 00:26:25,5528976165158,order_completed,72877906
2022-03-01 02:40:38,9114795000891,suspended,95064505
2022-03-05 08:09:11,2025095953817,click,48257411
2022-03-02 04:05:16,0458446160527,order_completed,78057739
2022-03-18 14:40:48,9413525868184,suspended,56234152
2022-03-16 11:36:31,1141985149564,page_view,44336127
2022-03-24 23:45:04,4507167315207,order_completed,12032921
2022-03-13 21:43:54,0646141107514,page_view,04245537
2022-03-19 17:56:16,4657788629419,order_completed,05963348
2022-03-14 03:54:45,5223382739817,page_view,93718752
2022-03-08 08:39:14,6461925355707,suspended,67666218
2022-03-01 04:55:48,4107725995744,page_view,66567653
2022-03-26 23:09:38,7537378787743,page_view,80863427
2022-03-06 14:26:25,7028323379958,suspended,45763250
2022-03-29 18:15:02,1203507563149,suspended,29225668
2022-03-26 11:51:17,2315029488011,order_completed,92345232
2022-03-02 23:10:05,0096278129888,order_completed,82916695
2022-03-30 21:11:35,6918639024301,order_completed,29282272
2022-03-04 01:34:41,4680829543788,order_completed,58002490
2022-03-08 09:35:01,1058356934363,order_completed,95347189
2022-03-30 04:23:22,1285412091702,order_completed,13920722
2022-03-25 08:33:51,4298386341626,suspended,04180944
2022-03-20 05:11:14,3993274216956,click,74392742
2022-03-17 04:59:32,1661286702638,order_completed,52554339
2022-03-14 09:22:58,9161155606286,page_view,87783643
2022-03-12 11:36:56,3600113448347,click,56861754
2022-03-04 19:56:06,9592805238418,suspended,11440055
2022-03-19 13:11:06,2687954469145,click,42026334
2022-03-20 19:49:07,9865281310016,click,57808543
2022-03-29 16:48:14,3796782279976,page_view,02279060
2022-03-25 14:30:54,3662589247404,page_view,05848874
2022-03-12 01:02:04,1204255302523,click,75180751
2022-03-02 14:35:29,1730737640239,suspended,75897031
2022-03-21 23:45:41,8338084402819,page_view,26160573
2022-03-03 08:08:31,5758813653672,click,11663034
2022-03-08 09:12:33,8299086278638,suspended,31927703
2022-03-12 18:50:51,0377542420826,page_view,54627185
2022-03-29 08:49:40,8063158285486,click,26277530
2022-03-22 07:47:10,1423475195023,order_completed,09883017
2022-03-18 21:17:25,6038156024070,order_completed,78077102
2022-03-22 22:26:30,8332603520831,order_completed,99707576
2022-03-03 01:03:31,7348229901405,suspended,30996328
2022-03-30 01:27:11,3660515003001,order_completed,21481543
2022-03-06 06:31:39,5984356035112,click,39485892
2022-03-05 16:53:52,1109395166724,suspended,17340083
2022-03-15 21:03:23,3355810016213,suspended,58251638
2022-03-25 05:16:55,7039061748838,click,33722481
2022-03-23 03:26:52,0095307675617,page_view,89926482
2022-03-26 09:18:30,3195415882345,page_view,37321987
2022-03-01 12:36:08,0261141461161,suspended,46596185
2022-03-21 12:19:40,0726444223552,page_view,45247347
2022-03-06 06:07:42,6196547044394,order_completed,97430957
2022-03-24 11:08:17,1063507428714,order_completed,71757599
2022-03-14 10:54:04,5390165929731,click,89641361
2022-03-01 21:00:11,8324812256779,suspended,93665957
2022-03-03 04:59:21,8895076857434,suspended,73662747
2022-03-11 02:57:44,1438217376097,suspended,54051225
2022-03-17 10:11:14,2810982928043,click,52428449
2022-03-30 15:37:14,0172341067605,suspended,63368383
2022-03-19 14:36:28,6719571843636,page_view,95098494
2022-03-13 06:17:06,1151882860639,click,25771763
2022-03-10 03:02:03,0102428541780,page_view,99587437
2022-03-24 23:33:40,5603518995698,suspended,07725227
2022-03-16 14:09:13,3908468755012,order_completed,85797505
2022-03-12 06:55:04,0590982637924,click,02513072
2022-03-05 10:56:01,0666362696161,page_view,42552512
2022-03-22 23:59:05,6837605287017,click,04864226
2022-03-15 10:36:40,2045704471464,suspended,81573851
2022-03-22 00:16:01,2725470728121,page_view,23956308
2022-03-24 12:53:10,7110782177081,page_view,49123760
2022-03-25 05:57:18,8753152022506,suspended,79237222
2022-03-13 00:41:27,9150889837356,suspended,61402232
2022-03-10 05:17:18,0942452015235,click,97212997
2022-03-20 09:42:05,1664301874792,page_view,56635195
2022-03-09 10:56:11,8083344972389,click,52318665
2022-03-14 04:15:34,1673444628476,suspended,09702981
2022-03-10 23:13:10,1196704220475,order_completed,51712358
2022-03-23 07:28:22,2941307598648,suspended,86075411
2022-03-28 12:11:28,4392170435079,suspended,72395844
2022-03-12 22:39:25,7725856143383,click,95209166
2022-03-31 04:08:25,6160945837940,page_view,06549367
2022-03-16 11:02:42,9537668056670,suspended,65579947
2022-03-01 04:25:14,9099625548692,suspended,67443864
2022-03-11 03:10:41,8283984482020,click,63991352
2022-03-07 23:16:07,4955296900861,order_completed,26381107
2022-03-28 06:16:21,5198457150418,click,63536737
2022-03-19 02:18:21,7906896027325,order_completed,37221843
2022-03-10 18:34:55,3797176486963,suspended,15190260
2022-03-04 12:12:29,5279392292613,suspended,05826261
2022-03-14 03:10:27,6063872419480,suspended,74651092
2022-03-02 00:56:32,2960381899359,click,58683538
2022-03-11 05:50:37,3159234775622,click,61712355
2022-03-04 13:25:47,2873831183161,click,27538449
2022-03-28 03:15:53,8789094545421,order_completed,36163670
2022-03-14 05:36:33,8238152603059,order_completed,07127281
2022-03-19 03:10:57,2754271924500,page_view,60210715
2022-03-28 20:05:57,1512156946792,click,43801558
2022-03-11 06:31:54,6987412114812,page_view,30061682
2022-03-23 21:36:18,3379853768717,click,38281785
2022-03-22 06:21:09,0389183337715,page_view,97241539
2022-03-20 09:38:05,6555799530237,page_view,73201076
2022-03-26 18:45:40,1709021417475,order_completed,87296112
2022-03-27 04:00:47,7616818460382,order_completed,21744167
2022-03-09 05:28:13,4254938144756,suspended,13269814
2022-03-11 22:56:50,6440024100753,page_view,28342205
2022-03-15 10:17:55,2270296700504,order_completed,86933155
2022-03-02 17:50:11,7802313990589,page_view,38034510
2022-03-12 07:04:43,4485383776593,page_view,65593707
2022-03-17 08:18:57,0648850538948,order_completed,20290955
2022-03-04 05:08:44,6950829902839,page_view,14489020
2022-03-10 01:09:52,1669511883268,page_view,44203047
2022-03-09 20:17:06,0947876409660,order_completed,43026920
2022-03-18 01:16:37,5034006886547,order_completed,38498848
2022-03-21 02:41:21,9681961293376,suspended,88290607
2022-03-01 10:53:48,8828422009263,page_view,46070920
2022-03-20 07:13:15,5313225118357,order_completed,35498773
2022-03-12 11:59:43,6444775929939,click,45933080
2022-03-22 08:52:18,5528243652305,suspended,87403565
2022-03-13 02:25:01,1043099718691,click,61197435
2022-03-19 15:17:33,7916847231220,page_view,77749482
2022-03-31 23:52:52,4377121132894,order_completed,99520267
2022-03-12 18:10:18,4581273466664,suspended,42258667
2022-03-18 11:20:33,6240095250506,suspended,11256311
2022-03-02 06:45:35,3774245464718,suspended,66874690
2022-03-04 20:09:21,9246819475825,page_view,58694299
2022-03-01 19:01:46,2854282068269,suspended,14213915
2022-03-17 08:07:43,7524843026285,click,68804497
2022-03-27 00:15:20,7852883382345,suspended,59050636
2022-03-20 00:44:52,9637305110328,click,62293587
2022-03-08 00:52:09,1033291097519,suspended,40986524
2022-03-07 18:10:37,5823782103272,click,13577100
2022-03-25 01:48:00,4530810345566,order_completed,28395447
2022-03-06 07:09:52,6592964958502,order_completed,65196311
2022-03-02 17:08:12,0549431584807,order_completed,03950975
2022-03-28 11:56:21,8313944440224,order_completed,95999067
2022-03-01 02:34:11,9667593436862,order_completed,59519706
2022-03-16 15:25:23,3034527945909,suspended,46372291
2022-03-12 06:01:50,5894853442088,page_view,42120094
2022-03-23 09:50:06,7997637201401,order_completed,01259636
2022-03-24 08:35:02,5216559564640,suspended,68862442
2022-03-16 17:31:15,3710894870265,click,12963522
2022-03-25 20:59:12,8070931076643,order_completed,18252576
2022-03-30 04:01:54,4817459403803,click,55153287
2022-03-03 00:21:57,5629254063132,order_completed,48113052
2022-03-24 22:56:18,3014285869129,click,04130314
2022-03-03 20:52:56,0836216087937,click,81577156
2022-03-03 15:26:23,1326256284667,page_view,68734534
2022-03-27 21:28:11,0646537936346,suspended,05587391
2022-03-02 03:31:32,7083640459691,order_completed,90545238
2022-03-02 03:47:14,3204690668718,suspended,36900305
2022-03-24 12:01:45,0975395809746,order_completed,03787694
2022-03-20 06:43:08,0434881398404,page_view,58228562
2022-03-26 05:17:37,7355072901261,suspended,01333923
2022-03-02 10:47:03,1986952814911,page_view,46883384
2022-03-08 12:44:16,8022561927697,page_view,26759845
2022-03-01 21:36:40,0346400402823,page_view,32318111
2022-03-20 09:10:43,8942471263695,click,77256355
2022-03-01 20:11:35,7545358434372,suspended,42640905
2022-03-10 19:40:21,8564062067750,page_view,87458947
2022-03-22 19:15:02,7547242172742,page_view,26558370
2022-03-11 02:20:37,6178609935352,page_view,94288438
2022-03-20 21:08:05,7028761238558,order_completed,64295459
2022-03-19 10:43:41,6430876126032,click,74593361
2022-03-11 12:59:44,7008278216904,click,67134977
2022-03-12 01:20:28,6011935614044,click,88513768
2022-03-05 13:37:38,7405862436227,click,58422731
2022-03-21 23:25:45,5671737472429,order_completed,99899219
2022-03-20 00:03:20,9588372761893,suspended,64347219
2022-03-18 02:50:58,6618392346299,page_view,60168962
2022-03-30 08:07:25,8823600692169,order_completed,95504414
2022-03-01 02:20:09,1880124031215,suspended,78737372
2022-03-10 11:18:07,9045402245537,order_completed,83093432
2022-03-15 22:20:58,4118936518424,suspended,14463266
2022-03-07 18:30:32,0472950004948,page_view,18184921
2022-03-16 08:15:40,6763454754595,click,62083737
2022-03-12 07:32:59,4841196652668,page_view,55888196
2022-03-24 05:43:50,9841576234847,click,51278342
2022-03-12 09:34:33,9227956052605,suspended,39588197
2022-03-07 20:58:38,0048980437102,order_completed,44612931
2022-03-06 19:30:02,8837285224621,order_completed,59252238
2022-03-20 09:25:25,6001849096883,page_view,19103020
2022-03-31 05:46:00,8715845397780,click,17712521
2022-03-05 20:23:07,5060005854768,page_view,61890398
2022-03-29 11:59:42,2963310256667,click,64484266
2022-03-12 15:38:15,3485064896979,page_view,20898861
2022-03-25 09:16:39,4754851263010,click,51827670
2022-03-09 15:23:51,4484187413260,suspended,37377762
2022-03-20 07:41:07,1136862743355,order_completed,95456881
2022-03-02 13:08:46,0546099758939,page_view,73721871
2022-03-31 05:06:04,9413479469239,page_view,67138869
2022-03-11 12:27:38,0682100824719,page_view,27604359
2022-03-15 00:22:00,0601586242053,page_view,24014533
2022-03-30 12:53:08,2360616723457,page_view,64975283
2022-03-26 08:42:56,0400305612418,order_completed,33099897
2022-03-08 00:37:59,3855895339431,suspended,12959341
2022-03-22 06:56:38,7490633696047,click,70515756
2022-03-21 08:06:34,3907371560140,page_view,38125799
2022-03-30 22:57:39,2787933589526,order_completed,40796376
2022-03-05 18:05:10,2822036215511,click,75811488
2022-03-02 06:38:51,2702703379015,order_completed,78098640
2022-03-08 06:45:49,6671824896717,page_view,71994130
2022-03-23 11:46:57,1178547359369,order_completed,53352026
2022-03-30 23:58:03,8120024468579,click,61293007
2022-03-11 13:42:30,9027552905479,click,37576554
2022-03-28 04:31:44,3162179740808,suspended,37085995
2022-03-01 21:47:22,3322632471193,page_view,32553499
2022-03-15 15:04:04,4985215272861,suspended,16810006
2022-03-20 03:56:06,7432503945732,suspended,64728285
2022-03-12 17:49:18,3064790920341,page_view,04872450
2022-03-10 04:28:50,7744591385940,order_completed,05795604
2022-03-04 13:58:22,7535630271658,order_completed,68169459
2022-03-27 14:04:48,4254292177391,click,78848146
2022-03-05 11:32:19,7550719126605,page_view,48243421
2022-03-23 07:11:52,3522022761037,suspended,12240654
2022-03-01 19:40:43,1485262786968,click,83752827
2022-03-26 00:47:56,8441710888229,suspended,05572687
2022-03-13 07:35:50,3791370710824,suspended,47380356
2022-03-06 21:45:55,2301821098084,order_completed,49419375
2022-03-26 11:34:11,2313771555937,order_completed,81813353
2022-03-13 12:53:49,9393534532682,page_view,66337447
2022-03-01 08:15:21,0337813840173,click,68382025
2022-03-08 21:07:28,9949372505014,order_completed,22777126
2022-03-24 10:22:46,4514176474795,suspended,78929579
2022-03-16 06:33:19,5950111749266,click,68212551
2022-03-15 03:50:57,5906333383757,suspended,11105664
2022-03-04 23:46:06,2049449984876,page_view,05340941
2022-03-15 23:32:48,3036620633509,order_completed,60500175
2022-03-25 06:27:09,7329949388769,order_completed,56282979
2022-03-04 09:39:35,2643532127319,click,22059338
2022-03-13 16:28:47,5750518507458,order_completed,43871650
2022-03-08 03:37:59,8110521341369,page_view,77792969
2022-03-29 03:44:42,0077986257155,order_completed,46847508
2022-03-02 08:21:27,8078898697796,page_view,50669394
2022-03-24 14:40:34,4919303759194,suspended,12963249
2022-03-05 06:40:23,5031723450488,order_completed,06401412
2022-03-17 16:54:55,7057816670692,order_completed,08167118
2022-03-21 12:39:20,0915563493438,order_completed,19293981
2022-03-26 09:41:06,3764506979556,suspended,73276401
2022-03-04 09:26:03,1850633335999,order_completed,03123799
2022-03-30 14:42:11,6616921518612,order_completed,30770959
2022-03-03 15:15:42,3736060294307,order_completed,95709413
2022-03-30 18:09:31,4910160926583,page_view,19157382
2022-03-13 09:58:48,7647304851599,suspended,19806174
2022-03-25 07:31:48,4145696943616,page_view,52713675
2022-03-21 23:01:52,3344477311229,page_view,27969632
2022-03-28 05:02:13,6269881252999,page_view,94866506
2022-03-13 14:32:08,8214217518063,page_view,63012521
2022-03-10 21:29:25,7508106087961,page_view,18829013
2022-03-07 18:26:54,1029288302193,suspended,01137545
2022-03-22 04:35:40,3727718076550,suspended,82869021
2022-03-27 14:45:34,0847941693942,click,24235341
2022-03-29 02:31:26,7828917344962,click,02948393
2022-03-15 11:16:58,7353897222639,suspended,96251966
2022-03-24 00:45:50,6320779431206,click,64478029
2022-03-29 08:40:21,9396177419815,click,19872391
2022-03-11 22:00:14,9271946784236,order_completed,38714887
2022-03-10 18:41:25,2801733913616,suspended,82654993
2022-03-01 06:57:49,7436343693389,order_completed,84809308
2022-03-23 21:20:04,3957453928962,suspended,12764693
2022-03-25 12:14:12,7709294594389,page_view,00089296
2022-03-28 12:14:03,5981783880384,click,74610266
2022-03-13 16:08:59,7764721598187,order_completed,96409183
2022-03-22 23:58:31,5724240114413,order_completed,60110725
2022-03-14 06:27:34,0282969870539,order_completed,47022294
2022-03-28 11:43:56,3195913988280,order_completed,08818133
2022-03-28 18:25:40,9262733877873,click,95519616
2022-03-06 08:45:22,3839754395288,suspended,81913329
2022-03-26 17:16:35,1690230124134,click,55988902
2022-03-15 08:29:43,9353580273441,click,70213805
2022-03-07 22:14:03,1595658421929,page_view,42062356
2022-03-26 22:53:11,3514281308733,suspended,40777467
2022-03-02 01:09:38,4392657181017,click,32148824
2022-03-01 06:47:56,5018085485402,order_completed,10800713
2022-03-09 09:05:17,5332666877197,click,05525362
2022-03-31 23:34:10,2678536903737,order_completed,68459253
2022-03-15 15:58:44,2436962277699,page_view,42054085
2022-03-07 01:47:18,7504993866085,click,07886706
2022-03-26 03:24:19,0849120021287,click,60694553
2022-03-11 05:54:51,1181367301319,click,15822703
2022-03-03 15:20:28,9472991718584,suspended,31483025
2022-03-25 00:33:09,7404845531232,click,10339206
2022-03-17 16:11:30,1552474513368,order_completed,70113983
2022-03-06 02:37:07,8442063835472,click,56576375
2022-03-09 12:30:03,4250427095868,page_view,03139363
2022-03-03 04:39:12,8824469790232,order_completed,90395253
2022-03-07 03:32:53,0312051467627,order_completed,95203447
2022-03-01 05:58:54,6851618215973,suspended,57712611
2022-03-13 07:32:16,7458338441751,page_view,71405001
2022-03-29 09:48:38,0304398206076,order_completed,68186463
2022-03-01 07:39:49,0120992168370,click,56802856
2022-03-29 18:05:34,4658968224998,click,80156826
2022-03-17 05:17:38,3432830392463,click,05530410
2022-03-05 09:31:12,8569604141974,page_view,54838772
2022-03-24 08:17:54,3293603010843,page_view,71133737
2022-03-08 01:05:44,8229926742869,click,86006095
2022-03-21 18:41:29,3982122343258,suspended,09290006
2022-03-01 15:36:06,6306016311401,page_view,74755219
2022-03-14 07:18:21,7125001444028,page_view,06991685
2022-03-15 03:05:27,9180188229033,page_view,27198919
2022-03-03 15:13:45,4575991936523,suspended,43876938
2022-03-23 21:51:09,8629702655480,order_completed,99970505
2022-03-18 01:48:57,5947998079500,click,54538375
2022-03-29 01:00:28,4437443362390,suspended,58793787
