id,created_at,product_id,quantity,user_id,invoice_id
5062120843535,2022-01-28 10:32:54,3,2,65401743,6327020290155
8329484698070,2022-01-28 16:51:21,19,2,64841595,4847719451657
5126745493282,2022-01-23 01:20:37,15,3,71128047,5550652470881
2716804120049,2022-01-21 12:57:23,17,5,41579541,5308378065085
8292122826602,2022-01-18 22:12:13,10,3,90390555,5195516359423
5263329796930,2022-01-01 01:50:00,12,2,07691065,4936093697796
9630396249830,2022-01-07 02:02:08,13,5,75792091,6654247469379
5164598841881,2022-01-03 17:55:03,1,3,69759314,6619485200269
2366330846380,2022-01-05 22:32:19,25,5,55483797,3909146101558
7374737293961,2022-01-18 00:40:23,14,3,62298711,3959404736343
3996411212835,2022-01-12 05:32:50,16,5,46308870,1326713312674
6553144313689,2022-01-08 22:53:38,11,2,67348565,1977121844068
9332007448068,2022-01-23 15:48:57,20,2,02086514,5078346067723
4989003095472,2022-01-30 16:18:26,10,3,85521780,1122563845542
6288034834080,2022-01-18 18:56:51,23,3,62039437,7400668021561
6029440934762,2022-01-06 11:29:17,20,3,17539906,1573441019638
7174785791439,2022-01-21 07:34:36,15,3,72751497,3928412089871
3380077521095,2022-01-03 07:51:34,2,2,64074184,2155838993883
1144701634498,2022-01-30 03:39:45,24,1,28155454,0164540275332
1566532566845,2022-01-10 04:39:21,7,1,63230567,1198905225761
1339355044056,2022-01-30 23:09:59,2,3,26168272,7850501770383
9812907774639,2022-01-03 06:23:49,2,3,67399086,3953248826918
5103413413230,2022-01-28 23:09:43,23,4,54238701,2791047438823
5715768068500,2022-01-18 04:49:57,25,1,97896302,4883983186185
3399362749113,2022-01-15 22:31:38,7,1,05174478,6438589156513
9883115684379,2022-01-23 10:09:26,6,5,94887518,0557284017274
1841950924256,2022-01-24 04:22:33,8,4,58055977,3769956673276
1024798244995,2022-01-30 16:46:32,8,3,42725336,2967609290417
4303584065332,2022-01-10 03:58:13,11,1,91013590,1864327773912
3797156820695,2022-01-30 14:11:42,5,5,26588339,5397069708530
1044111399058,2022-01-17 04:44:09,20,5,70897647,9035552636002
4345844671167,2022-01-10 13:40:17,21,2,34587799,6387513974917
1656529672625,2022-01-12 05:10:41,2,3,77154927,4038443171878
9422970794832,2022-01-18 08:35:25,4,2,32248746,7435327728369
4616653329762,2022-01-16 05:55:07,15,5,29147915,2483856951579
9451123782075,2022-01-10 00:12:17,17,4,20323905,5574595514617
5920494938588,2022-01-11 10:13:28,7,2,97621461,5546530625122
2203190391103,2022-01-10 07:42:52,8,2,35686156,9156185010448
4245616048466,2022-01-30 12:25:18,11,4,40072104,3431833846478
6940713998802,2022-01-12 07:47:15,6,1,97449928,8965121827207
3356107644690,2022-01-14 12:20:27,13,5,22012050,9587636058670
6565963500195,2022-01-25 10:45:18,23,4,16535558,5255145442696
2112641894820,2022-01-23 23:04:19,14,2,54452435,1466571183273
1568477759412,2022-01-06 13:42:19,4,1,36719709,8226852523760
7030105624019,2022-01-05 18:17:26,10,4,42645467,6984976327429
7143856238890,2022-01-09 01:29:21,15,4,30899698,7269881292598
4311930464180,2022-01-30 12:40:18,2,1,23162990,5133791838721
1632379645248,2022-01-15 09:59:21,23,4,53336262,4320559043720
5707229575016,2022-01-10 14:20:02,19,1,16431539,5786833617701
1540400650799,2022-01-18 00:50:29,6,2,28992479,7234213214777
9974630284264,2022-01-15 18:24:32,20,3,05195589,5938340825838
8025719363408,2022-01-01 06:43:37,20,3,89450895,0963774260332
4230879859362,2022-01-07 18:20:58,20,3,88271378,5796420740194
5290137153471,2022-01-09 04:05:29,14,2,88872728,7785980321569
5795671277725,2022-01-11 09:38:27,24,2,15298294,8733867209843
3810502467020,2022-01-18 16:30:05,25,5,14266775,5923559296654
5194259390687,2022-01-17 12:08:38,14,4,67180745,1517586618905
4206959729641,2022-01-10 11:29:21,18,3,59569992,6163037583831
7997655925495,2022-01-23 08:56:07,5,5,34172414,2587908926345
4506090390213,2022-01-10 18:33:06,17,4,65113516,2283789916986
7667550271859,2022-01-07 15:04:41,14,3,07692574,7359909381318
7864072731377,2022-01-02 11:42:34,11,4,16269866,4268481615083
7009139183267,2022-01-28 14:22:08,22,3,23499744,4243863308241
7582206931232,2022-01-15 16:18:51,9,4,94340822,3955937174362
8193440372355,2022-01-31 09:23:42,2,1,75860080,0281378883031
5170577049438,2022-01-09 09:28:44,20,5,44811662,8159446776665
1726905297503,2022-01-01 00:52:12,9,2,89826973,9733579586842
1041138953270,2022-01-21 00:22:24,25,1,50121168,7625708345937
5327186182814,2022-01-22 17:12:54,7,2,52904660,0381723770617
9813366291330,2022-01-15 04:56:47,23,4,46006646,0610190400681
6627488065303,2022-01-21 03:12:40,11,2,13565527,3936169893405
9291183902859,2022-01-05 16:00:03,3,2,92524873,4380435367548
9675497176166,2022-01-06 02:17:42,10,4,42692966,3228133544773
0425733453228,2022-01-25 03:19:16,7,4,22540249,1788363780515
7084819032967,2022-01-02 04:28:47,5,4,67875870,7141631151662
6167766103407,2022-01-12 03:57:10,19,2,26236988,0200924449637
0696730506938,2022-01-25 00:02:30,19,1,91496249,3026835026760
7372648072378,2022-01-04 11:36:33,5,4,91367440,8117663251044
7845704044324,2022-01-15 11:48:13,8,5,13376109,8221268837739
8490848273605,2022-01-11 03:21:52,10,5,41972946,1502265501258
3132960754574,2022-01-06 03:32:54,1,1,54693630,9191490645626
5005116769549,2022-01-30 05:22:15,19,5,03438084,7080012577816
9103127076826,2022-01-29 22:47:14,21,1,26118833,3901109535158
2430747015391,2022-01-28 04:14:50,8,4,36124145,2829766638115
6641034801894,2022-01-13 21:58:03,5,2,33411378,1072566572993
5179167901279,2022-01-20 21:52:34,25,3,36421176,0422623162321
8661537201388,2022-01-07 15:22:39,18,3,97326717,4461886591123
3398360373887,2022-01-25 19:37:46,23,4,58710739,1387241988052
6843322575740,2022-01-15 12:47:23,25,1,75593506,2315623169545
8981266607948,2022-01-19 11:00:05,4,2,38569289,4596864590604
0251134697066,2022-01-01 16:23:00,24,3,17435765,7045175949399
2134408164991,2022-01-16 18:07:31,25,1,16182073,9326649667123
5127529867121,2022-01-23 21:54:30,5,1,64708584,6084949092429
9349017975965,2022-01-03 19:03:13,2,2,81802555,3034212510092
2360971618054,2022-01-21 04:18:03,8,1,18722864,7480956953552
2461637028498,2022-01-29 07:01:06,25,2,43085705,1095185766444
7312936270628,2022-01-11 10:38:09,20,5,16089020,8744887190035
8203451726815,2022-01-10 08:24:46,3,5,21463884,1510922022244
3819353241520,2022-01-29 06:48:20,21,5,11181934,6385119858594
3271847522247,2022-01-13 14:25:59,21,5,48432207,0727215563143
9237019521610,2022-01-24 04:56:56,5,4,20838218,9622545634284
6369526455157,2022-01-08 18:59:20,24,1,59836018,3262317336204
7678494220223,2022-01-15 09:07:35,2,3,96620267,1958795822071
6086123325866,2022-01-12 06:07:12,13,4,55344524,0167335912528
8630941924428,2022-01-02 19:08:56,3,4,31367004,6431919841769
1949468276642,2022-01-31 02:38:44,9,1,45255755,7862754239975
6192168616620,2022-01-20 05:34:28,3,4,59625360,8631350766685
6662989612373,2022-01-22 05:04:11,13,1,42687214,8847869424866
2651445185098,2022-01-26 21:25:39,10,4,71770024,6210366805988
5098787212612,2022-01-18 01:10:28,19,2,05018857,8508645961127
8747470017498,2022-01-14 23:06:07,14,5,15336460,5950772534560
0085388266262,2022-01-15 18:35:35,5,2,32936988,8014764322058
8983362260096,2022-01-20 16:45:22,9,4,30667068,3660732111510
0258941304293,2022-01-28 18:55:04,10,2,35401780,0018032905200
2344379542166,2022-01-01 12:48:00,17,4,30061996,7859755300353
0774646665182,2022-01-03 05:46:27,9,3,19697581,8848693171476
3191614283631,2022-01-11 03:57:53,25,5,17939935,8196961581602
9831777308348,2022-01-17 14:20:14,8,3,61328891,6916702028188
1066729962929,2022-01-09 13:38:49,24,1,10848302,4094042469402
8409435988822,2022-01-26 08:05:36,13,2,97559887,5595529919063
5188049187083,2022-01-28 05:33:54,8,2,57800042,6668340327573
2256316463031,2022-01-05 13:19:35,1,5,57935041,2294034049410
0099665475919,2022-01-17 15:01:26,13,2,35095583,3935286167369
1518808616785,2022-01-11 07:19:29,22,3,08687883,9963030448673
7487313883538,2022-01-25 10:36:48,15,5,54214842,4617796599814
0355665437549,2022-01-29 00:16:21,11,2,90042010,6922971434254
7479506602798,2022-01-29 06:10:02,7,3,89437551,9762881867196
1046768721091,2022-01-30 08:38:33,14,3,38458590,7820743537594
1470852287338,2022-01-21 01:48:31,1,2,24108461,0002330487605
4916400101208,2022-01-15 08:46:05,6,1,93827058,4738569571391
8354038397185,2022-01-23 14:01:46,9,5,54993075,5672781358554
7318035528264,2022-01-02 17:46:12,15,1,97950240,2833962359705
4407037701287,2022-01-18 21:35:40,19,4,42980551,4242852370726
3835737135568,2022-01-22 07:03:38,8,5,28166498,5788345531599
8555627627526,2022-01-29 20:03:36,2,1,74310975,7339293480606
9548687578975,2022-01-09 09:32:36,15,4,91692900,3323878523967
4231631643489,2022-01-30 16:14:50,17,4,20789619,7288266080452
0792244358190,2022-01-17 20:54:58,2,3,91054470,2284711754249
9464218606484,2022-01-05 16:08:28,22,1,89325957,9990671270387
0902628962619,2022-01-14 09:27:08,8,2,37273033,0408058378315
7957413998666,2022-01-17 02:26:40,9,4,26764344,3020568238636
8091145858160,2022-01-05 14:07:32,20,2,87435917,9601797261493
1367274003236,2022-01-30 18:45:20,11,2,37478636,4361216510025
0649165880425,2022-01-02 16:06:41,25,5,08549778,0184899047725
9853308041593,2022-01-18 06:27:10,3,2,59834458,7098455830696
1203021879672,2022-01-09 23:18:19,11,5,93993777,8300803602022
4405675228821,2022-01-21 13:11:37,23,2,31899277,8412902473295
5665401057722,2022-01-31 19:15:13,8,1,12460182,7489943122902
2211705171683,2022-01-06 05:36:49,23,2,15884640,4206515956313
3617527415780,2022-01-12 22:17:23,18,1,43170043,3164718425016
0181960840032,2022-01-03 01:51:35,11,1,47964907,7468776688342
4247539399007,2022-01-27 13:28:41,17,5,58287682,8832696036085
2900890068631,2022-01-22 15:59:53,17,1,06275884,4746901572678
5177508313729,2022-01-06 13:26:53,23,4,80013167,0254301533495
2890565230985,2022-01-24 06:14:47,25,2,96389423,0987709628615
6856984015288,2022-01-09 11:57:18,2,1,33888774,8151537111720
6434224512584,2022-01-21 10:00:36,4,2,56226492,2050475929311
6555655651885,2022-01-27 07:00:43,4,5,86131414,4437924097483
9035532770849,2022-01-03 13:28:46,1,3,82168650,6334146222922
1289907277329,2022-01-31 19:55:10,20,2,92609235,7659718985135
6909353588415,2022-01-29 00:27:32,3,2,58259207,4955215140187
6837167309622,2022-01-26 11:28:37,19,3,53409157,7024167294624
7797692660645,2022-01-02 17:15:17,25,3,30944596,5332499611623
3717185932152,2022-01-03 05:04:23,9,5,01033120,1909970816774
2458338813935,2022-01-30 20:40:42,5,2,22836861,8430725161892
1401392071514,2022-01-17 23:16:30,23,3,06148645,6188555568320
4982002010750,2022-01-03 01:56:06,1,3,46029645,1941723747713
0197365448070,2022-01-09 16:48:08,12,1,39825179,7181541224384
9669223968309,2022-01-30 19:08:17,19,4,76596131,8051155421501
0274701219317,2022-01-02 20:32:23,2,1,03071748,1422560053873
4355743932689,2022-01-16 03:24:14,2,1,80356318,6292834867636
1743879878484,2022-01-10 23:27:01,14,1,99370312,5549653721382
9348898293243,2022-01-07 01:37:20,14,3,97699811,6492600485242
9648000512409,2022-01-13 18:20:15,2,4,60168436,3411568053464
0651583885265,2022-01-24 03:34:05,7,1,74734429,0229259340792
6197421756556,2022-01-06 00:16:08,21,1,88877013,0291644247771
8051992149873,2022-01-01 15:00:10,17,5,12034154,2530966116982
0515457084959,2022-01-25 08:59:21,11,3,19224527,6517628583760
3800213722129,2022-01-28 06:45:30,20,1,09494398,3912519161226
1579673806732,2022-01-15 16:18:12,16,5,75063047,8296654144364
6000114505808,2022-01-16 04:20:15,8,4,25888041,1578197353661
0488300424281,2022-01-08 09:45:29,18,4,85398023,7080309681561
3778820842168,2022-01-22 19:28:08,14,1,14213946,2094273391680
6701042259114,2022-01-16 22:45:19,21,5,51183363,2040716980621
0577842990252,2022-01-04 08:07:05,12,2,84215291,2799247497626
4017902188749,2022-01-02 22:17:12,22,4,55646734,7394866211001
5974126358206,2022-01-08 17:30:51,17,3,04866985,4727573392184
7585411295144,2022-01-17 13:19:37,5,4,20743697,3828427315388
4430987109582,2022-01-06 22:05:48,15,1,98953424,7203336258012
4033499957476,2022-01-06 23:21:08,14,3,14083594,0673544015078
4689758757808,2022-01-18 12:14:24,25,5,57182964,8138684979519
3110559416201,2022-01-12 20:20:19,14,3,54393615,9998471753956
0296203037206,2022-01-29 06:39:28,17,3,50892846,0753508705433
5844535077589,2022-01-11 02:07:09,6,3,87897531,0037661125414
9578409947536,2022-01-23 00:47:28,16,1,18201192,9838250913150
4508873888757,2022-01-08 13:42:06,8,1,90672750,3921175563350
3299645279385,2022-01-10 02:03:53,23,5,31820677,4324618467113
0106888094947,2022-01-31 00:16:28,8,2,85302334,5449918601599
4258571349431,2022-01-22 18:36:29,17,1,05466313,0921817871143
3935467008368,2022-01-01 03:36:05,19,5,92802421,9169868621732
5906432348091,2022-01-01 04:29:07,1,1,50066766,6954244834836
0320549843327,2022-01-20 14:49:55,10,3,08820976,2226869962251
5816800621162,2022-01-02 17:54:17,22,5,38235771,6754950312662
1547646369300,2022-01-12 14:20:40,4,1,59338352,2418306600622
8144949309984,2022-01-04 10:47:20,25,4,68729004,0626974806204
6449561157749,2022-01-23 00:11:41,9,5,38823503,3018074779620
7398423477787,2022-01-05 00:35:22,11,5,30381087,4987190927927
6929025501887,2022-01-05 15:51:03,17,1,32193282,6632954497816
6284612252574,2022-01-23 02:19:31,9,5,11211068,1118439555530
5033230514752,2022-01-28 03:37:06,23,2,25229332,1326207839281
6529373028397,2022-01-02 12:05:02,24,5,38424281,7389350588424
8282739061008,2022-01-10 06:00:06,12,2,58936320,3479070396615
6932051240125,2022-01-31 16:25:38,1,4,39846747,8361506780882
2177440996304,2022-01-05 19:11:11,18,2,63391114,5178642176485
5856860126023,2022-01-22 09:13:01,16,1,52153440,1314980753900
4455913053906,2022-01-18 04:43:41,1,4,57312187,4283621747264
7749966203966,2022-01-11 02:29:07,10,1,05529421,3447566428508
7949599719616,2022-01-10 10:36:28,4,1,98056927,0707956516448
3716854282444,2022-01-09 22:05:15,3,5,41695319,3019057539156
2170152449687,2022-01-06 06:31:59,24,4,15155764,4249078031172
4109291255512,2022-01-22 13:29:37,1,2,99758363,2765652814532
3949162401713,2022-01-25 08:33:03,9,3,04824527,0025306594640
2890534658826,2022-01-10 20:36:51,6,3,99313579,8132495469252
1617157969754,2022-01-28 22:12:27,15,4,92838321,1918807806475
3510730212910,2022-01-07 07:08:46,4,3,95124933,4494302412887
1627113763968,2022-01-03 16:47:05,8,2,25219517,5259483746072
5854588653302,2022-01-04 21:57:37,13,1,98477715,2495332860411
3602633807598,2022-01-20 15:57:44,7,4,07479250,3270892969595
8624040869322,2022-01-27 20:54:06,9,5,50056903,0397288025833
8217273702698,2022-01-09 09:20:20,18,3,58839867,3934809001654
1307812131236,2022-01-18 14:44:46,6,3,83483202,9318948429168
9614039797933,2022-01-06 11:13:01,21,5,27383285,7708160000566
1956256800408,2022-01-31 00:11:05,1,1,29409785,0480016238534
7166178820802,2022-01-21 03:11:58,25,5,26571072,1394307225259
1965004191170,2022-01-13 12:22:40,12,3,35411543,6044624688507
8032786903284,2022-01-09 15:06:20,2,5,95502199,5221195708945
1367872301215,2022-01-30 05:36:23,7,1,66196143,8736748390869
7558365742477,2022-01-07 11:45:22,19,1,15740571,3684613760390
4714170312929,2022-01-03 05:49:56,19,5,49029178,3596627931867
3720367570127,2022-01-03 01:19:27,6,1,24615167,3250034956911
6458961090761,2022-01-28 19:51:27,25,3,24557306,4428927853657
9463503142966,2022-01-20 17:11:51,17,2,07331695,3744938825973
5263924840434,2022-01-25 18:57:32,7,5,09673595,0026272199051
6765488736325,2022-01-12 21:57:09,13,1,15572554,9503031965733
2458344159584,2022-01-02 15:38:15,8,3,66580706,1362364375545
8363834351437,2022-01-26 13:05:14,1,2,13922535,1836525335636
4878586741008,2022-01-31 08:59:28,20,3,05514748,3553042878115
0739931241915,2022-01-15 05:00:01,3,4,92650107,2893267814446
9476944457339,2022-01-06 08:09:31,24,5,17338417,2903560400144
5846413873474,2022-01-21 06:22:09,20,1,77625779,4931206493630
8159092488097,2022-01-14 11:37:53,13,1,92013414,3324699486257
2675690952465,2022-01-25 02:45:22,6,3,84578259,4136268533786
1911725432245,2022-01-12 10:16:10,7,1,22048424,0213385458797
8652092328221,2022-01-27 23:45:31,11,2,34025574,0466786646908
4160187775927,2022-01-15 12:18:30,17,3,67067886,3060775907383
4553924107394,2022-01-15 10:39:22,16,3,81792061,0784104262068
2862566537233,2022-01-01 16:37:45,6,3,82355890,4422988133130
8949633984627,2022-01-08 14:40:38,1,5,22110336,3751532763075
5502999142822,2022-01-21 05:56:17,16,3,34374214,0973112480247
1962544532920,2022-01-28 17:15:06,16,1,16749917,3142727715502
1837070901925,2022-01-05 12:10:31,9,2,84188601,9259662436424
9124614798458,2022-01-06 01:20:21,23,3,19852553,6670138718821
5829774016629,2022-01-19 04:09:57,24,4,44480004,4122255588655
7770776938663,2022-01-19 10:34:47,9,1,49158045,6239476964880
5792730400858,2022-01-06 10:28:53,22,2,18866650,3065237576398
1211080518630,2022-01-31 15:29:45,20,4,12967247,1812110078645
2954765479190,2022-01-04 00:26:28,22,1,69168529,3221592357731
5881566623576,2022-01-08 18:37:12,7,5,78168039,5663647520857
8982271210215,2022-01-01 05:22:24,17,4,98678808,9213364832663
1572831982590,2022-01-10 10:40:26,2,5,27072714,4122957899790
4086969739515,2022-01-02 09:56:16,21,2,13762889,0093730980209
4687267267344,2022-01-06 17:04:40,23,3,82865344,8200852215047
4948788542816,2022-01-28 09:54:51,18,5,16546974,6505745965781
0087354941913,2022-01-02 12:02:39,20,5,95186870,9048320713690
3514614093602,2022-01-26 05:54:33,15,4,59083849,2774349033743
8686444291055,2022-01-16 14:59:35,12,3,87327403,2056074162944
8749670708879,2022-01-26 22:53:28,6,1,64612294,3482415948585
8609390545799,2022-01-01 18:47:05,18,1,26835648,9560684793731
9946673018854,2022-01-19 21:28:21,16,4,96509838,0422069793301
4992719693696,2022-01-14 02:07:25,8,5,34379745,8142894290746
2028186464018,2022-01-05 09:19:49,5,5,68239435,5985906703277
4713267100555,2022-01-16 19:12:41,2,2,97399544,7960759104707
9331155907304,2022-01-26 08:18:28,7,5,26920832,4915891659397
8299599888348,2022-01-05 19:41:03,12,1,57237664,6931560813530
4870058191021,2022-01-31 19:39:09,6,3,34145371,1131524601127
7640750476187,2022-01-03 00:32:39,4,4,58548684,6469377139708
9559724959206,2022-01-17 20:04:05,25,3,48223324,0934347115861
2831184564860,2022-01-23 02:06:48,5,1,92857308,7055892071631
1849664319931,2022-01-13 03:39:13,16,1,22187475,3394063221821
7942938632768,2022-01-10 02:53:03,9,3,22201812,8539638764050
1313542790124,2022-01-07 09:54:53,13,1,99277277,4379123608421
5912239135284,2022-01-04 20:52:16,20,3,45502170,0049512069723
1014234106192,2022-01-10 05:44:34,5,5,49545432,0480149138497
2671496276965,2022-01-16 05:14:14,8,2,47172975,9095805229207
5373180317738,2022-01-07 16:52:42,18,3,88929293,3440583202298
7214908929100,2022-01-13 05:33:18,4,3,12593668,9111022647263
4904553915681,2022-01-18 07:20:31,7,2,13177270,3529887406875
9186415126748,2022-01-09 11:53:11,10,1,60763648,8206424596873
3642492653561,2022-01-13 23:37:35,17,3,63639278,4883534357958
4763816340468,2022-01-20 20:36:27,11,1,86858595,7573290876448
3944770704928,2022-01-23 16:03:21,10,2,42006626,7820979051581
8927196689869,2022-01-05 20:24:17,7,3,14233449,8928786909374
1003310903404,2022-01-14 21:09:57,4,4,28729341,5202568532893
6729304931516,2022-01-19 14:26:48,15,5,43551873,7512837552568
5890073003399,2022-01-06 17:39:26,15,5,03770061,2198712259736
5337540447213,2022-01-02 21:28:07,3,2,72089620,2698393948047
2822074751279,2022-01-23 18:14:34,18,1,27368923,1314750664764
5149327056637,2022-01-30 22:56:58,21,1,57384948,7025457452496
7103665035806,2022-01-08 04:42:01,10,5,20165802,4205843989512
4175656653231,2022-01-25 05:52:43,3,3,61905696,5017932481659
7468469740029,2022-01-23 07:36:16,12,5,35404767,3622218759265
9290132852689,2022-01-14 21:41:43,10,3,14810107,2687876926436
7546382376386,2022-01-30 15:48:00,22,1,08399861,1220331417905
1151309358695,2022-01-22 13:21:43,14,5,95979465,1047294329966
2204666208802,2022-01-03 11:50:38,15,3,11817222,6917899257023
8529394492304,2022-01-06 18:37:20,19,1,63411850,8045508218726
4231850128026,2022-01-12 13:08:05,8,4,55065993,5834683526251
6369502139958,2022-01-01 19:05:38,24,4,03187579,2214833689921
4218630472289,2022-01-24 11:14:15,4,5,10985595,4120856727367
5687493182892,2022-01-13 05:19:09,22,2,06194987,7466155645818
7443202468743,2022-01-17 12:25:59,11,3,30259164,2507206915254
2414046938384,2022-01-16 23:35:33,12,1,98539895,3426532403596
0766582520076,2022-01-07 12:38:20,20,2,09477230,4918753035872
6512433696469,2022-01-10 07:42:24,15,1,95739502,7198949410868
2527409496152,2022-01-23 04:57:04,3,2,00207898,2128044152092
0662111313464,2022-01-02 22:42:18,20,3,58156537,2289966522759
9326041533873,2022-01-26 22:23:00,5,5,08003430,3820103503775
2302320399597,2022-01-26 07:02:29,11,2,11021810,1673881284594
0190182258440,2022-01-19 23:23:19,10,5,95525518,5407985472283
3562471318093,2022-01-08 23:02:55,20,5,42750369,9771983125578
9030914821119,2022-01-10 03:55:01,8,3,76420542,5664461688341
6668037811996,2022-01-19 15:02:01,9,5,18930542,9799295632690
8189783536820,2022-01-16 18:32:17,18,4,02767307,8317592542873
7327506797313,2022-01-10 18:22:50,20,5,55285995,4492970095371
0609934097614,2022-01-03 20:57:14,17,4,49073539,5366296169193
2615723507132,2022-01-09 13:57:52,8,1,99393045,8926658977506
7380337853283,2022-01-22 11:28:37,19,5,84512161,3627215201991
0856970991400,2022-01-18 14:23:26,8,2,37997427,5995483717178
9031853565096,2022-01-28 06:35:30,15,1,45497131,8588821710930
6127895573786,2022-01-27 17:48:45,8,3,09460201,1368631030285
4862218045497,2022-01-02 02:23:12,16,2,82717056,2139605768652
0533659551529,2022-01-16 19:19:06,2,4,77049605,3233139408110
2388274982870,2022-01-14 19:42:30,2,3,70695649,0501850421927
7900832575260,2022-01-08 14:37:38,15,1,07392825,8393597260646
2730459142218,2022-01-30 04:55:23,13,4,90127779,6523082158291
8673522030743,2022-01-22 19:10:53,8,2,60139313,8759785413742
6481525005932,2022-01-06 14:58:51,12,2,52389139,5196820451094
2900104372264,2022-01-01 16:43:16,18,4,41850183,0463241502403
8639660036450,2022-01-15 05:15:30,24,3,36546640,5867449347913
9736146842655,2022-01-12 05:22:29,21,5,78155695,3335485316733
9837154465758,2022-01-12 01:09:22,11,4,69964954,2127612026322
7262521706141,2022-01-15 15:24:25,15,3,37275228,1885191904905
1555962511501,2022-01-31 14:04:28,10,4,79381451,2820463020531
9529820081330,2022-01-21 17:44:34,7,4,60131010,9066803487166
4999447553148,2022-01-16 09:57:18,10,3,00895378,7441570530055
6450546652685,2022-01-27 03:30:44,16,5,02607863,9733767355311
